#{"t_start": 1744013230.2761657, "env_id": "ALE/Breakout-v5"}
r,l,t
6.0,327,14465.090628
8.0,282,14468.091918
8.0,300,14472.161463
9.0,439,14476.725661
8.0,411,14480.958564
8.0,400,14485.237937
5.0,309,14489.365383
6.0,338,14492.414584
6.0,338,14496.698057
12.0,312,14499.695232
5.0,361,14504.055501
9.0,459,14509.575955
4.0,298,14512.546498
4.0,266,14515.477244
4.0,277,14518.386487
11.0,386,14522.95901
6.0,344,14527.05874
6.0,397,14531.380654
7.0,408,14535.96548
5.0,285,14539.898883
5.0,308,14542.819691
3.0,213,14545.571225
3.0,214,14547.296729
4.0,242,14550.005368
5.0,308,14553.961768
11.0,530,14559.883629
5.0,331,14563.155246
7.0,431,14569.261935
11.0,267,14572.301361
14.0,521,14578.0822
9.0,347,14582.266285
8.0,429,14586.612483
3.0,229,14589.520741
9.0,434,14594.049375
8.0,424,14598.529902
8.0,299,14602.515174
5.0,276,14605.369729
4.0,280,14608.389288
9.0,345,14612.618008
5.0,310,14615.640585
9.0,342,14619.795274
5.0,311,14622.777576
11.0,267,14625.622614
14.0,496,14631.383974
14.0,382,14635.67118
12.0,316,14639.692215
8.0,308,14642.806749
12.0,591,14649.717
8.0,1157,14663.012227
8.0,508,14668.931971
7.0,366,14673.059479
9.0,348,14676.335743
6.0,361,14680.704636
3.0,219,14683.30252
13.0,335,14687.456399
7.0,249,14689.430125
7.0,249,14692.379636
11.0,272,14696.213774
2.0,186,14697.797919
11.0,269,14700.740396
8.0,299,14703.647297
8.0,296,14707.642633
3.0,230,14710.398686
8.0,410,14714.862731
7.0,424,14719.486297
7.0,375,14723.809294
4.0,278,14726.743858
8.0,355,14730.91502
5.0,307,14733.947309
7.0,388,14738.218976
4.0,258,14741.047283
7.0,443,14746.735631
4.0,264,14749.608685
6.0,368,14753.920132
8.0,301,14757.104878
7.0,245,14759.93869
7.0,248,14762.65671
12.0,514,14768.503088
5.0,295,14771.4453
4.0,278,14774.421603
4.0,260,14777.235722
2.0,27000,15085.44245
5.0,327,15089.751354
6.0,347,15094.149493
4.0,279,15097.230311
4.0,262,15100.346771
5.0,313,15103.71661
8.0,439,15109.46534
6.0,371,15113.908166
3.0,215,15115.745668
9.0,350,15120.222261
6.0,344,15124.727997
4.0,245,15127.711439
7.0,378,15132.272636
4.0,268,15135.336408
7.0,254,15138.402128
8.0,300,15141.566249
12.0,323,15145.838106
4.0,262,15148.844144
4.0,279,15151.960346
3.0,232,15155.058334
5.0,291,15158.221222
9.0,349,15162.407431
7.0,394,15166.540292
7.0,416,15170.97246
9.0,325,15175.110148
7.0,393,15179.391295
7.0,250,15182.21988
7.0,271,15185.106358
2.0,186,15186.870053
7.0,263,15189.801337
5.0,292,15192.946704
11.0,406,15198.293221
8.0,299,15201.569957
5.0,293,15204.604351
8.0,411,15208.900975
10.0,379,15213.183456
8.0,281,15217.182555
8.0,296,15220.093106
6.0,341,15224.231305
10.0,504,15230.193758
5.0,291,15233.221566
4.0,264,15236.1877
11.0,424,15240.723059
10.0,508,15246.600712
9.0,440,15252.067045
9.0,330,15255.382454
8.0,404,15259.83462
4.0,285,15263.855874
0.0,4612,15316.133187
0.0,1202,15329.253656
2.0,14282,15492.339995
0.0,27000,15795.590793
2.0,208,15798.338975
3.0,255,15801.172262
3.0,246,15804.182254
2.0,198,15806.873741
4.0,282,15810.021865
3.0,268,15812.92157
11.0,513,15818.771279
5.0,323,15822.00001
6.0,354,15826.270392
7.0,364,15830.599195
8.0,404,15834.859757
4.0,257,15837.717611
4.0,256,15840.500909
7.0,410,15844.952969
7.0,384,15849.267857
3.0,2188,15873.991054
3.0,465,15879.548233
2.0,240,15882.489988
5.0,326,15886.560389
3.0,271,15889.390941
2.0,789,15898.02297
2.0,349,15902.162252
1.0,3366,15939.489544
4.0,260,15942.301044
3.0,211,15945.043392
4.0,262,15947.867192
4.0,256,15950.802812
4.0,258,15953.712166
3.0,228,15955.664095
5.0,302,15959.73522
5.0,308,15962.930996
8.0,407,15967.389791
7.0,424,15972.80264
3.0,229,15974.814932
4.0,261,15977.769812
3.0,215,15980.538043
3.0,212,15983.150969
3.0,212,15984.806224
3.0,214,15987.601122
11.0,394,15992.220721
5.0,295,15995.33982
7.0,245,15998.269931
4.0,260,16001.153808
7.0,245,16004.046672
7.0,246,16006.906542
5.0,313,16010.927893
2.0,182,16012.533184
3.0,212,16015.162674
7.0,246,16018.092837
9.0,321,16021.410373
7.0,245,16024.331338
6.0,325,16028.437776
3.0,213,16030.308356
7.0,246,16033.168375
3.0,213,16035.979164
7.0,246,16039.014169
7.0,246,16042.098281
3.0,214,16043.914038
3.0,213,16046.610132
2.0,181,16049.440831
3.0,212,16051.38852
7.0,358,16055.673815
7.0,246,16058.569035
11.0,267,16061.704021
6.0,328,16065.82301
5.0,314,16069.021547
11.0,267,16072.026096
7.0,246,16074.947056
3.0,214,16077.699859
2.0,181,16079.460994
2.0,181,16081.167732
5.0,297,16085.419725
11.0,418,16090.0825
7.0,374,16094.755725
3.0,213,16097.744871
3.0,211,16099.580725
7.0,245,16102.755194
5.0,290,16105.931333
7.0,247,16108.684471
5.0,291,16112.774519
3.0,1560,16130.076919
7.0,250,16132.912396
2.0,182,16134.601916
11.0,269,16137.477879
7.0,375,16141.812088
2.0,181,16144.386788
7.0,249,16147.197089
3.0,214,16148.959708
7.0,357,16153.341046
4.0,294,16156.286223
7.0,245,16159.204581
13.0,472,16164.670498
2.0,181,16166.42986
11.0,279,16170.368002
2.0,27000,16489.341116
5.0,307,16492.601663
3.0,230,16495.333753
9.0,471,16500.041027
5.0,315,16504.081041
7.0,248,16507.100295
11.0,306,16510.077013
10.0,393,16514.482849
8.0,426,16519.960425
7.0,377,16524.274326
6.0,327,16527.45127
7.0,360,16531.869791
12.0,318,16535.164221
4.0,266,16538.20777
4.0,315,16542.429979
3.0,215,16545.052211
3.0,216,16546.979306
4.0,266,16550.050359
7.0,249,16552.817249
8.0,1298,16567.517946
4.0,282,16571.497229
6.0,342,16574.920565
7.0,476,16580.897391
7.0,251,16583.904268
2.0,184,16585.674249
5.0,495,16591.66471
3.0,215,16594.416058
4.0,279,16597.405862
8.0,310,16601.579438
5.0,291,16604.653358
5.0,297,16607.901029
6.0,328,16612.190266
6.0,328,16615.703675
6.0,1372,16633.16494
7.0,376,16637.673143
7.0,384,16642.421565
1.0,153,16643.996737
5.0,276,16647.166353
3.0,227,16650.059757
10.0,353,16654.507867
3.0,226,16657.332617
3.0,229,16659.330789
3.0,229,16662.13685
3.0,228,16664.849802
5.0,309,16667.987219
2.0,184,16670.650705
6.0,331,16673.877841
6.0,339,16678.242339
8.0,278,16681.205012
5.0,310,16685.219043
4.0,265,16688.05228
4.0,266,16690.987763
6.0,748,16699.664813
6.0,327,16703.093978
5.0,351,16707.350054
1.0,27000,17015.528143
7.0,407,17020.265672
6.0,408,17024.763823
6.0,366,17028.868097
7.0,396,17033.19058
4.0,279,17036.229105
6.0,320,17040.328652
6.0,860,17050.378104
10.0,377,17054.40344
4.0,260,17057.500164
4.0,280,17060.363731
5.0,290,17063.412134
3.0,214,17066.284025
3.0,230,17069.016626
4.0,285,17071.785347
3.0,236,17074.62466
5.0,294,17077.442417
6.0,358,17081.481542
8.0,406,17085.537808
4.0,258,17088.353923
2.0,202,17089.989692
4.0,279,17093.752197
8.0,420,17097.949637
5.0,290,17100.787582
6.0,343,17104.912992
7.0,246,17107.57762
7.0,357,17111.732201
6.0,321,17114.649805
6.0,338,17118.698288
7.0,386,17122.880775
5.0,275,17125.747078
4.0,243,17128.41209
8.0,567,17134.297578
5.0,289,17137.543567
7.0,375,17141.657686
5.0,311,17145.527072
9.0,325,17148.769181
4.0,280,17152.538173
4.0,245,17154.393428
8.0,294,17158.12132
4.0,261,17160.91177
5.0,309,17163.860498
8.0,297,17168.047819
8.0,278,17170.953166
8.0,279,17173.914116
7.0,367,17177.884297
7.0,425,17182.309158
7.0,424,17186.726621
4.0,245,17189.410977
5.0,315,17193.575047
3.0,232,17196.269604
4.0,257,17199.196115
6.0,324,17202.254835
8.0,279,17205.244317
5.0,289,17209.054816
8.0,401,17213.385214
13.0,510,17218.960978
2.0,201,17220.627524
4.0,258,17223.543708
3.0,233,17226.172232
3.0,250,17229.085372
4.0,277,17231.846772
3.0,27000,17532.681208
8.0,299,17535.788939
7.0,246,17538.734502
3.0,214,17541.621297
4.0,277,17544.599469
6.0,377,17548.702125
4.0,257,17551.567087
5.0,327,17555.666384
4.0,264,17558.682579
4.0,243,17561.395231
4.0,263,17564.325294
3.0,214,17566.004766
4.0,262,17569.023579
6.0,312,17573.134662
4.0,261,17575.980527
4.0,277,17579.091838
2.0,183,17581.716585
5.0,308,17584.921986
7.0,246,17587.801272
3.0,213,17590.681783
6.0,316,17593.930326
3.0,215,17596.776584
7.0,247,17599.765697
7.0,246,17602.888215
7.0,247,17604.794581
3.0,215,17607.635209
3.0,214,17610.325294
5.0,311,17613.290654
8.0,408,17617.92118
3.0,229,17620.613953
3.0,214,17623.20028
3.0,214,17625.957436
3.0,212,17627.639662
4.0,261,17630.379606
4.0,244,17633.243266
4.0,298,17636.128743
3.0,214,17638.838043
7.0,247,17641.501632
4.0,258,17644.267803
4.0,255,17647.116664
4.0,266,17649.913571
8.0,403,17654.276979
4.0,245,17657.023522
5.0,294,17660.871365
4.0,296,17664.036438
4.0,262,17666.817715
8.0,276,17669.716894
4.0,761,17678.121504
7.0,247,17680.830619
4.0,265,17683.705235
8.0,294,17686.62168
2.0,200,17689.258119
0.0,27000,18048.959603
8.0,281,18052.334304
8.0,341,18057.389017
11.0,296,18060.913602
11.0,270,18064.287785
3.0,216,18067.699731
8.0,300,18072.109318
4.0,246,18076.126551
7.0,248,18080.035707
7.0,248,18084.138202
12.0,330,18088.596897
3.0,233,18092.501858
3.0,216,18096.28563
12.0,318,18100.640603
8.0,295,18106.295
12.0,318,18110.759564
8.0,298,18116.538549
4.0,247,18120.445583
2.0,185,18122.763379
6.0,316,18127.459116
13.0,529,18135.296692
8.0,294,18139.137989
8.0,279,18142.872763
7.0,343,18147.263193
4.0,267,18150.248511
9.0,344,18153.658721
2.0,184,18156.347865
7.0,364,18160.825956
2.0,184,18162.577584
4.0,264,18166.053612
3.0,214,18168.900858
3.0,231,18172.305357
3.0,213,18174.380151
4.0,279,18178.540373
6.0,358,18182.239008
2.0,183,18185.081944
3.0,231,18188.473814
4.0,261,18191.592109
4.0,261,18194.751089
7.0,245,18198.138375
5.0,290,18201.360122
8.0,318,18204.835668
4.0,265,18208.090426
3.0,27000,18569.921551
6.0,322,18574.611165
3.0,214,18577.700011
6.0,372,18581.503177
1.0,150,18584.169607
2.0,197,18586.01987
3.0,226,18588.880553
4.0,274,18592.202491
3.0,245,18595.21172
2.0,200,18598.018859
2.0,199,18599.950732
2.0,201,18602.990626
2.0,233,18605.975651
4.0,717,18613.961223
7.0,391,18619.051867
2.0,198,18621.990078
5.0,295,18625.297603
3.0,227,18628.277805
2.0,182,18630.030075
4.0,274,18633.403047
3.0,213,18636.328166
5.0,295,18639.413792
5.0,299,18644.107576
5.0,290,18647.605479
2.0,200,18649.497822
1.0,157,18652.378154
4.0,265,18655.462927
3.0,228,18658.573787
3.0,550,18665.076572
5.0,297,18668.530322
6.0,377,18673.349602
4.0,242,18676.355294
3.0,213,18679.42766
8.0,280,18682.53817
8.0,296,18686.229479
4.0,261,18689.393517
9.0,351,18693.927311
8.0,307,18697.420799
4.0,280,18702.036522
8.0,280,18705.382481
7.0,273,18709.18699
3.0,218,18712.303146
7.0,268,18715.377679
3.0,234,18717.508168
2.0,188,18720.255251
3.0,262,18723.566566
2.0,238,18726.893128
12.0,974,18738.733357
11.0,397,18745.130348
3.0,228,18747.536658
3.0,232,18750.574881
4.0,263,18754.039272
2.0,181,18757.110389
8.0,277,18760.438301
10.0,354,18764.879816
8.0,387,18769.859251
11.0,465,18775.316744
3.0,798,18785.214771
11.0,3843,18834.488072
11.0,3360,18878.44324
4.0,253,18882.230159
5.0,289,18885.789854
7.0,248,18889.752419
7.0,1676,18912.562897
7.0,247,18916.536724
7.0,247,18919.820791
7.0,247,18923.057682
11.0,321,18926.513546
11.0,268,18929.556288
3.0,230,18932.646054
5.0,328,18937.093048
7.0,249,18940.518516
7.0,249,18944.21091
3.0,1375,18961.085436
8.0,286,18965.301949
8.0,384,18969.828072
3.0,214,18971.626748
3.0,213,18974.692158
11.0,268,18977.906662
2.0,184,18979.542447
7.0,247,18982.627892
7.0,246,18985.481028
5.0,295,18989.621136
7.0,247,18992.555087
7.0,376,18997.001764
7.0,248,18999.003819
2.0,185,19001.894578
3.0,216,19004.665816
7.0,249,19007.73638
6.0,330,19011.328154
4.0,263,19014.507365
5.0,308,19018.664969
3.0,832,19028.131977
2.0,203,19031.068815
11.0,1354,19047.221484
7.0,290,19050.289847
9.0,4580,19112.946647
4.0,270,19116.357723
11.0,411,19122.594515
5.0,687,19130.881483
8.0,298,19134.46694
8.0,304,19138.668759
11.0,397,19143.405923
3.0,217,19145.325592
4.0,262,19149.404782
4.0,263,19152.518002
8.0,402,19157.415909
7.0,1296,19173.169037
4.0,341,19177.268295
3.0,331,19181.820535
7.0,248,19184.900797
8.0,278,19188.265936
4.0,283,19191.514419
6.0,338,19196.082542
4.0,261,19199.186126
3.0,216,19202.179201
3.0,239,19205.168329
5.0,309,19208.575172
8.0,301,19211.879483
4.0,260,19214.992013
5.0,312,19219.38346
11.0,288,19222.786668
3.0,868,19233.057293
5.0,314,19236.088574
4.0,245,19239.171727
3.0,242,19242.086239
6.0,345,19246.328481
12.0,323,19249.415383
11.0,272,19253.415554
5.0,292,19256.523159
3.0,217,19258.449622
7.0,248,19261.409942
5.0,292,19265.517227
4.0,570,19271.672637
4.0,247,19274.634056
11.0,269,19277.889626
5.0,340,19282.423664
4.0,273,19285.711763
8.0,299,19289.064391
6.0,318,19293.404553
7.0,260,19296.779374
6.0,1756,19319.153144
4.0,294,19322.748658
8.0,299,19326.507708
8.0,350,19331.289299
10.0,379,19336.052519
8.0,324,19339.534859
8.0,350,19344.234404
10.0,359,19348.675927
5.0,293,19352.045281
6.0,317,19356.282769
6.0,340,19359.795149
11.0,270,19362.910791
10.0,464,19369.017255
8.0,297,19372.484571
6.0,328,19376.664895
11.0,271,19379.76575
7.0,248,19382.983339
7.0,525,19389.185384
8.0,296,19392.531621
7.0,255,19395.92141
3.0,243,19398.853184
11.0,270,19402.110504
3.0,215,19405.1688
7.0,248,19408.290427
3.0,275,19411.463524
7.0,248,19414.718814
6.0,325,19419.112006
11.0,268,19422.180378
11.0,269,19425.359774
11.0,269,19428.427375
2.0,183,19430.086544
1.0,152,19432.773709
8.0,296,19435.792239
3.0,232,19438.656976
3.0,215,19440.571269
3.0,214,19443.586323
11.0,269,19447.230341
3.0,233,19450.388773
7.0,249,19453.712452
7.0,250,19456.742521
7.0,250,19459.924488
4.0,348,19464.688153
8.0,298,19467.912452
7.0,248,19471.020272
7.0,247,19474.666307
3.0,237,19478.081441
11.0,269,19481.235557
4.0,261,19484.310853
3.0,216,19486.254376
7.0,248,19489.354596
7.0,248,19492.564164
7.0,394,19497.323827
3.0,215,19500.186057
7.0,247,19503.301108
12.0,305,19506.883182
7.0,246,19509.958439
3.0,214,19512.814161
3.0,234,19516.087112
13.0,674,19524.595813
5.0,292,19528.07289
4.0,258,19531.28147
12.0,300,19536.518439
7.0,386,19543.083598
7.0,248,19546.384505
11.0,268,19549.473566
3.0,217,19551.407177
7.0,247,19554.395935
7.0,246,19557.427439
7.0,247,19560.600763
5.0,313,19564.803733
2.0,183,19566.538365
5.0,294,19569.862563
8.0,293,19573.917081
3.0,214,19575.795341
9.0,344,19580.169375
5.0,290,19583.321653
6.0,376,19588.445115
6.0,362,19593.350275
2.0,201,19596.266009
4.0,331,19599.597743
3.0,240,19603.334704
7.0,377,19609.01225
4.0,264,19612.363501
3.0,234,19615.19224
4.0,265,19618.369155
6.0,357,19623.095039
4.0,264,19626.418932
3.0,210,19629.785489
7.0,247,19632.041002
4.0,247,19635.237329
6.0,344,19639.767212
9.0,463,19646.010906
5.0,330,19649.54224
6.0,357,19654.138546
7.0,248,19657.802779
9.0,324,19662.877388
3.0,215,19664.977589
9.0,331,19669.603344
7.0,247,19672.912862
4.0,14125,19874.747207
7.0,396,19880.923432
5.0,290,19885.450921
7.0,381,19891.721649
6.0,338,19897.76254
5.0,297,19901.940674
6.0,340,19907.702322
1.0,156,19909.873483
4.0,280,19913.686733
6.0,353,19918.781238
2.0,202,19922.082902
7.0,397,19926.935577
12.0,484,19933.078142
7.0,358,19937.917865
2.0,185,19941.983571
5.0,329,19946.192903
6.0,360,19951.293627
3.0,230,19954.660977
9.0,344,19959.657667
7.0,395,19965.443805
7.0,375,19970.753442
6.0,352,19976.098297
5.0,346,19980.400851
6.0,341,19985.556251
4.0,283,19988.921817
4.0,258,19992.203591
2.0,186,19995.554741
5.0,290,19999.486803
4.0,259,20002.96082
2.0,185,20004.929455
4.0,1555,20025.818605
4.0,302,20030.269211
3.0,250,20033.535386
2.0,201,20035.510583
6.0,374,20040.570991
4.0,259,20044.085469
7.0,381,20049.557559
2.0,188,20052.77713
6.0,360,20057.712117
3.0,264,20061.022828
3.0,231,20063.498349
4.0,262,20066.661968
6.0,344,20071.333216
2.0,185,20074.006974
8.0,334,20077.552371
9.0,474,20084.633816
3.0,240,20088.381142
10.0,412,20093.317377
8.0,297,20096.738959
4.0,246,20100.143539
4.0,265,20103.39268
8.0,297,20107.8122
6.0,350,20111.240378
8.0,405,20118.231349
8.0,278,20122.642366
5.0,274,20126.761187
4.0,264,20130.685957
3.0,231,20134.208163
9.0,469,20139.710378
7.0,372,20144.655377
3.0,213,20147.835289
8.0,406,20153.014846
6.0,341,20158.043343
6.0,326,20161.652351
4.0,244,20165.173536
4.0,278,20168.613253
8.0,295,20173.193455
8.0,300,20176.939887
5.0,295,20180.301965
5.0,276,20184.874825
6.0,327,20188.486453
9.0,480,20195.041549
7.0,378,20200.051425
6.0,351,20204.824641
7.0,377,20208.839941
9.0,342,20213.735403
7.0,389,20218.859604
8.0,464,20225.433367
5.0,313,20229.148092
11.0,432,20235.286805
10.0,397,20241.371171
7.0,890,20252.7634
9.0,342,20256.559523
6.0,357,20261.537511
16.0,469,20267.937021
7.0,397,20273.011643
6.0,362,20277.986424
5.0,397,20282.826548
12.0,508,20289.566925
6.0,363,20294.474666
4.0,299,20298.382144
3.0,230,20301.92394
4.0,279,20305.381172
4.0,259,20308.74798
3.0,248,20312.19302
3.0,228,20315.303051
4.0,264,20319.001946
9.0,335,20322.76386
4.0,283,20327.402283
8.0,306,20331.188241
7.0,372,20336.259045
9.0,423,20341.779949
3.0,215,20344.898026
10.0,356,20349.921628
7.0,375,20355.439984
3.0,230,20357.751251
4.0,264,20361.762019
8.0,297,20367.039045
12.0,301,20370.943175
4.0,262,20374.574142
3.0,231,20378.353448
6.0,321,20382.627172
5.0,293,20388.228302
8.0,1080,20405.81644
7.0,477,20413.658775
3.0,216,20417.153605
5.0,294,20420.412184
2.0,186,20422.137498
2.0,185,20424.911295
4.0,281,20427.989853
8.0,299,20431.165464
7.0,249,20434.203637
3.0,232,20437.220249
5.0,292,20440.459813
5.0,297,20444.824459
4.0,322,20448.261745
3.0,215,20451.165045
3.0,250,20454.152539
6.0,342,20458.501122
6.0,306,20461.84695
6.0,333,20465.227176
4.0,266,20469.235497
6.0,374,20472.632837
8.0,281,20477.010125
7.0,271,20479.961701
8.0,480,20485.991489
6.0,340,20489.391131
8.0,321,20493.738876
9.0,323,20497.104812
10.0,490,20503.072155
5.0,327,20507.303019
4.0,284,20510.507858
3.0,216,20513.367982
6.0,327,20516.568206
3.0,232,20519.611847
4.0,242,20522.545945
6.0,336,20525.968003
5.0,314,20530.176481
9.0,347,20534.644944
6.0,361,20538.14657
4.0,265,20541.218592
7.0,370,20545.617352
6.0,325,20549.821594
7.0,27000,20970.813072
7.0,391,20977.362538
5.0,290,20981.359637
2.0,184,20984.439877
5.0,314,20988.239999
7.0,437,20993.768539
7.0,390,21000.414216
5.0,316,21004.414804
4.0,262,21008.039678
7.0,389,21014.262459
4.0,271,21018.602482
4.0,264,21022.937739
3.0,232,21027.112262
2.0,183,21029.63935
7.0,288,21034.569605
7.0,248,21038.205699
7.0,464,21045.384264
4.0,263,21049.862752
7.0,260,21054.2085
9.0,486,21062.448353
4.0,264,21066.136147
7.0,247,21069.917497
12.0,488,21078.6561
7.0,387,21085.590544
9.0,346,21092.202461
9.0,326,21096.687516
8.0,413,21102.903214
13.0,375,21108.836239
19.0,503,21116.053021
6.0,359,21122.38105
6.0,468,21131.525655
4.0,261,21136.179876
3.0,231,21140.701193
9.0,346,21146.187757
9.0,463,21154.986001
16.0,437,21161.854206
6.0,358,21167.644302
9.0,322,21173.283979
3.0,228,21175.646623
4.0,256,21179.061615
3.0,213,21182.525764
4.0,258,21185.987873
4.0,278,21189.749685
12.0,457,21197.436113
5.0,328,21202.322614
6.0,366,21209.168209
6.0,355,21216.072877
5.0,308,21222.092291
5.0,300,21226.409588
11.0,488,21235.619231
4.0,297,21240.548142
4.0,283,21244.759513
4.0,318,21250.246416
4.0,274,21254.385107
5.0,307,21259.095497
6.0,344,21265.923938
10.0,349,21272.13054
3.0,227,21275.575682
5.0,305,21281.618149
3.0,211,21284.480871
9.0,328,21291.115096
7.0,372,21297.855059
3.0,230,21301.932116
6.0,334,21306.813273
3.0,214,21310.790858
7.0,393,21317.117652
4.0,260,21321.13685
3.0,226,21325.466111
4.0,279,21329.824749
5.0,289,21334.687038
7.0,247,21338.869476
3.0,228,21342.927423
8.0,425,21349.465839
10.0,372,21356.14039
8.0,539,21365.793912
8.0,438,21373.837969
11.0,269,21378.281671
7.0,466,21386.749481
7.0,245,21390.635866
9.0,438,21396.742519
14.0,638,21406.415367
8.0,296,21410.541338
7.0,367,21416.205099
4.0,258,21420.030259
4.0,275,21424.122549
4.0,275,21428.117519
6.0,338,21433.766171
5.0,306,21437.984264
2.0,198,21441.478044
4.0,256,21445.414277
4.0,256,21449.203605
10.0,504,21456.888043
6.0,339,21462.262203
8.0,454,21468.758068
12.0,283,21472.780993
8.0,274,21476.7408
5.0,289,21482.173716
7.0,245,21486.64733
6.0,340,21491.575145
5.0,295,21498.045455
7.0,371,21504.554535
11.0,445,21511.393926
9.0,344,21517.785398
5.0,276,21522.833459
6.0,335,21527.68954
4.0,256,21531.833523
4.0,296,21538.156628
3.0,229,21542.377121
5.0,304,21548.68973
4.0,257,21555.008301
4.0,296,21560.603306
5.0,292,21566.448104
3.0,213,21569.175675
12.0,445,21576.90164
10.0,372,21583.065509
4.0,258,21587.412906
5.0,288,21591.759336
5.0,288,21595.761928
6.0,334,21601.473775
4.0,261,21605.329139
4.0,242,21609.084611
7.0,369,21615.073621
7.0,372,21619.651431
9.0,434,21626.851963
6.0,338,21631.401479
6.0,354,21637.827814
5.0,346,21644.01429
10.0,365,21650.750738
7.0,387,21657.882354
11.0,431,21665.051263
7.0,386,21672.25185
12.0,299,21678.126018
8.0,279,21682.327193
12.0,451,21690.359376
13.0,423,21699.746027
12.0,445,21706.646646
8.0,392,21713.076529
9.0,349,21718.847508
6.0,341,21724.21447
10.0,516,21732.788607
16.0,456,21741.053415
7.0,374,21747.164953
11.0,438,21754.487457
10.0,372,21761.603878
9.0,322,21767.801683
11.0,406,21774.240644
8.0,302,21778.516706
6.0,338,21784.783017
7.0,362,21792.061592
11.0,275,21797.971464
9.0,338,21804.452333
5.0,882,21818.207903
11.0,267,21825.294774
12.0,318,21830.476062
7.0,414,21837.627963
11.0,404,21843.817257
2.0,181,21847.511646
7.0,368,21854.052427
11.0,268,21858.801948
11.0,390,21865.381217
10.0,365,21872.1234
8.0,431,21880.236627
3.0,215,21884.575233
7.0,350,21891.075761
10.0,355,21896.436191
13.0,473,21906.4241
6.0,326,21913.214927
8.0,276,21917.693468
6.0,361,21922.649325
6.0,384,21929.59043
13.0,572,21941.425384
7.0,410,21948.434092
5.0,294,21953.227749
7.0,258,21957.926235
11.0,519,21969.275425
12.0,630,21978.505866
6.0,347,21985.109163
3.0,232,21988.799958
7.0,247,21992.983339
7.0,379,21998.650133
7.0,359,22003.848161
5.0,311,22009.05616
13.0,348,22015.962989
6.0,432,22024.294931
3.0,215,22028.621499
7.0,249,22032.910546
2.0,185,22035.389091
13.0,571,22047.166684
11.0,402,22052.879017
11.0,391,22059.257546
10.0,358,22064.839286
8.0,390,22070.557683
8.0,278,22074.553223
11.0,393,22080.09047
11.0,407,22086.196176
12.0,300,22091.602058
15.0,414,22098.088809
11.0,396,22104.239252
11.0,550,22112.552911
11.0,269,22116.748375
2.0,27000,22568.589705
2.0,182,22572.818167
3.0,214,22575.251841
3.0,214,22579.322061
7.0,245,22583.369151
4.0,263,22587.697866
5.0,291,22592.556998
2.0,182,22596.246042
7.0,246,22600.610974
3.0,231,22603.263033
13.0,481,22611.927709
3.0,247,22615.947932
3.0,215,22619.968678
7.0,321,22625.280113
4.0,263,22629.676781
7.0,246,22634.032364
4.0,277,22638.25745
7.0,247,22642.728632
7.0,246,22646.830482
7.0,247,22650.874347
7.0,250,22655.093734
11.0,267,22660.037846
7.0,405,22666.72662
2.0,183,22670.352948
2.0,183,22672.813846
7.0,358,22679.09501
11.0,267,22683.402571
13.0,673,22694.472098
5.0,397,22701.181584
5.0,326,22707.123624
7.0,246,22711.39133
5.0,325,22716.145012
4.0,276,22722.03987
4.0,276,22726.415419
7.0,246,22730.586144
7.0,246,22734.793057
7.0,247,22739.011748
7.0,247,22742.051563
3.0,215,22746.273248
7.0,396,22753.074956
3.0,227,22757.433449
4.0,275,22761.938781
7.0,344,22768.110354
0.0,124,22770.190858
3.0,227,22774.385134
1.0,152,22776.794612
3.0,227,22780.839884
2.0,184,22783.393425
4.0,275,22787.725238
6.0,393,22794.176037
5.0,306,22800.120633
3.0,226,22802.938206
3.0,212,22806.691011
3.0,214,22810.497915
3.0,214,22813.09759
3.0,215,22817.174242
1.0,154,22819.320881
3.0,245,22823.392183
7.0,246,22827.504396
3.0,213,22831.387704
9.0,359,22837.658648
3.0,212,22840.227033
3.0,214,22843.996186
7.0,246,22848.467952
3.0,214,22851.425299
11.0,267,22858.064367
3.0,234,22860.741453
7.0,247,22864.702185
3.0,211,22868.431273
8.0,276,22872.620691
3.0,232,22876.549202
10.0,521,22884.749319
6.0,343,22890.467286
7.0,249,22894.494201
9.0,345,22899.325495
8.0,294,22905.161679
3.0,213,22907.802566
2.0,181,22911.444683
8.0,298,22915.813462
9.0,351,22921.73837
4.0,282,22925.925424
5.0,292,22930.15115
8.0,297,22935.566958
3.0,233,22938.190496
8.0,296,22943.848866
3.0,232,22947.727026
8.0,276,22951.95881
3.0,213,22954.444282
3.0,214,22958.25687
8.0,295,22962.546333
11.0,267,22966.667292
2.0,200,22970.311989
1.0,152,22972.651039
3.0,214,22976.437229
7.0,246,22980.456296
7.0,246,22984.504057
7.0,246,22988.635328
7.0,247,22992.623461
3.0,214,22995.293384
7.0,248,22999.435901
7.0,13904,23225.898768
7.0,249,23230.052335
3.0,498,23238.061916
4.0,262,23242.202882
3.0,217,23244.840204
2.0,183,23248.382651
7.0,246,23252.539618
1.0,151,23254.830131
7.0,252,23258.9956
7.0,250,23263.155314
3.0,214,23265.669399
2.0,202,23269.617605
3.0,322,23275.43127
1.0,159,23277.794865
2.0,184,23280.155931
7.0,270,23284.409445
3.0,522,23292.859481
7.0,271,23298.352882
2.0,205,23300.933867
3.0,880,23315.640851
7.0,247,23319.82714
7.0,247,23323.746886
4.0,271,23327.902593
8.0,304,23332.228778
4.0,266,23336.32603
5.0,343,23342.248721
3.0,219,23346.296703
5.0,382,23352.717597
