#{"t_start": 1744427491.0343585, "env_id": "LunarLander-v2"}
r,l,t
-22.140587,269,1272.859311
-10.913746,300,1275.824251
256.094443,345,1276.626146
-41.330268,145,1276.981257
208.930536,497,1278.120362
-3.841568,254,1278.655822
225.084688,295,1279.377606
195.899849,394,1280.438061
248.295322,360,1283.752393
190.683484,281,1284.41654
230.806926,329,1285.164942
-15.886697,225,1285.694404
251.318371,351,1286.606522
247.751521,325,1287.455745
-7.17924,226,1288.078729
88.49513,1000,1292.945221
203.848742,338,1293.799773
193.273914,415,1294.779555
241.665817,367,1298.117392
216.919615,321,1298.790022
232.217006,411,1299.783661
-72.831627,169,1300.184972
68.522251,1000,1302.571574
229.826185,341,1305.736694
211.904071,326,1306.465001
-45.815678,210,1306.925118
240.158853,332,1307.730645
180.740332,482,1308.844057
211.192965,410,1309.818025
208.058618,345,1313.496746
-79.461466,211,1314.024401
135.292097,364,1314.836718
-35.741671,244,1315.401859
188.966203,371,1316.314978
195.412183,481,1317.441449
239.373876,360,1321.856605
28.814781,1000,1324.493915
163.032046,699,1326.29781
181.951984,500,1330.514643
242.881561,378,1331.560981
-70.072106,239,1332.225107
-90.079737,268,1333.213941
-17.248794,375,1334.348175
172.972471,338,1335.568245
220.094694,370,1339.612109
-53.94468,227,1340.322532
214.769367,321,1341.11149
235.371246,354,1342.018276
85.879477,1000,1347.528819
177.398531,295,1348.443954
-41.062317,243,1349.216081
230.795915,358,1350.195899
-35.241943,174,1350.645276
-92.907525,212,1351.21764
249.331506,401,1352.484391
-82.638984,381,1356.350466
-60.600492,245,1356.974676
207.443242,315,1357.795423
239.751198,352,1359.0601
191.278587,429,1360.684156
152.049825,569,1365.448155
246.983413,341,1366.207391
205.535878,400,1367.046051
-72.625131,274,1367.723949
237.488655,313,1368.541437
239.714328,329,1369.366838
-58.696374,217,1369.849224
92.538595,1000,1374.702257
203.527023,342,1375.732179
82.576792,1000,1380.994759
239.003711,397,1382.039804
-65.452459,248,1382.667898
-41.67613,325,1383.500679
219.805713,645,1385.241184
252.738497,411,1388.740007
238.956894,341,1389.53497
-58.408163,288,1390.224631
-6.382423,251,1390.800101
-63.627956,263,1391.417811
220.398232,324,1392.22249
197.045869,452,1395.559031
206.768739,624,1396.866349
-54.667612,229,1397.44451
223.49777,326,1398.314729
246.320611,362,1399.16202
-64.887817,224,1399.716142
239.343567,370,1402.865821
218.295827,344,1403.632982
169.762482,414,1404.634695
-63.914468,274,1405.352407
240.307138,328,1406.153261
263.702572,434,1407.216043
94.221668,1000,1411.952174
175.981987,438,1413.008898
215.734201,345,1413.820944
59.631861,1000,1418.929198
176.14741,586,1420.440392
231.418479,368,1421.270319
238.921025,382,1422.199926
63.262191,1000,1426.680711
201.196438,353,1427.520665
240.667514,351,1428.392776
228.765645,257,1429.041088
201.354952,483,1432.576693
176.775052,581,1433.7992
205.399283,343,1434.563315
224.110863,662,1436.270528
224.41504,335,1439.422701
233.56548,376,1440.303984
89.385418,1000,1442.47039
213.481402,323,1443.195352
-99.984501,293,1446.32288
158.285061,599,1447.725469
116.905906,789,1449.770176
122.935559,620,1453.588867
257.407143,312,1454.264874
206.822329,435,1455.35321
235.526536,370,1456.293348
239.055989,346,1457.112821
222.392964,298,1457.890671
-52.495288,276,1461.48467
209.37307,335,1462.258396
227.900823,371,1463.108927
-38.350075,166,1463.536555
224.023479,424,1464.707656
-67.980155,264,1465.303234
148.951025,336,1466.285383
-40.337137,229,1469.492786
91.640986,1000,1471.975053
163.438072,298,1472.797924
14.939403,494,1473.962115
241.689104,328,1477.533586
144.524895,383,1478.513227
204.528486,261,1479.130811
-39.507064,229,1479.724492
255.161414,286,1480.567544
-42.597322,220,1481.070666
183.875967,358,1482.047537
-42.12157,231,1485.452136
224.712436,505,1486.821699
8.325716,268,1487.519145
-33.627715,187,1488.080837
-33.923182,221,1488.734425
239.132022,349,1489.58539
-72.18895,185,1490.013218
-37.45149,223,1493.234829
177.580355,421,1494.289871
225.334557,314,1495.011963
-107.548286,406,1496.07535
176.188026,259,1496.828168
-22.147025,277,1497.502627
235.896078,312,1498.403044
220.877248,401,1501.964382
238.941005,361,1502.889298
164.490547,506,1504.240275
209.559063,544,1505.617067
201.568018,311,1508.631656
236.229782,366,1509.54036
222.588967,285,1510.259114
-32.87824,164,1510.63806
214.961936,304,1511.365125
137.373831,296,1512.124684
-21.576039,266,1512.743386
243.403195,346,1515.982189
236.784427,392,1516.872633
230.300624,337,1517.680708
264.498504,367,1518.691604
228.06119,318,1519.469774
-58.004068,319,1520.315738
257.144296,356,1524.107136
225.676638,321,1524.875417
-7.370639,164,1525.314308
-40.691495,243,1525.895478
232.672713,334,1526.703303
-59.870306,222,1527.297997
229.335255,307,1528.100465
233.02792,333,1529.004488
237.06808,463,1532.758319
228.036143,505,1533.92494
255.335655,342,1534.784632
195.752211,388,1535.717772
151.868928,341,1536.702506
246.340547,346,1540.342492
141.923329,347,1541.256754
16.23038,260,1541.869739
-20.294649,1000,1544.215199
211.539468,294,1547.560436
177.977579,297,1548.425131
249.118812,375,1549.524516
204.168366,323,1550.502882
236.252478,311,1551.385034
241.917682,433,1552.599998
215.292869,347,1556.198368
246.273931,366,1557.184816
241.624246,339,1558.139411
111.795278,395,1559.114792
-90.288102,197,1559.702279
-22.680456,148,1560.173633
-49.43129,197,1560.713225
-75.533427,156,1561.088926
-12.831899,239,1564.6898
-39.437351,200,1565.182711
188.843532,319,1566.097936
-93.033505,227,1566.837685
262.980966,316,1567.901904
207.704786,374,1569.16756
223.349323,333,1570.118345
227.090316,368,1573.453321
-42.149336,238,1573.964473
235.502717,413,1574.965071
203.780734,345,1575.997236
175.037372,270,1576.657127
91.293507,1000,1581.755057
229.802617,353,1582.768411
77.669176,1000,1585.351424
-46.180712,202,1585.774013
59.667912,1000,1590.947579
220.666634,333,1591.777009
-8.688678,255,1592.486706
-48.46285,219,1592.956725
243.907699,346,1596.034827
220.603454,346,1596.95453
228.999654,311,1597.820626
85.682967,1000,1600.500903
63.690694,1000,1605.085639
-149.944119,426,1606.050801
-59.65086,263,1606.640134
-8.529385,182,1607.084433
264.05325,310,1608.102059
-36.630522,230,1611.029212
-38.390482,211,1611.556764
-52.937744,221,1612.113453
73.777297,1000,1614.733192
-33.640009,156,1615.071763
234.584688,277,1615.673422
188.532323,400,1619.127972
177.35227,274,1619.779714
-79.348329,259,1620.365613
226.456192,341,1621.202253
176.25936,575,1622.634094
218.657474,321,1623.472443
233.490043,322,1626.708853
242.873811,335,1627.514425
222.762889,322,1628.533761
-26.093921,276,1629.210394
179.065827,245,1629.857241
185.958329,329,1630.78227
178.496775,429,1634.474884
167.240293,590,1636.000997
238.427193,319,1636.788453
181.021928,244,1637.452667
194.258925,279,1638.142519
-91.072563,302,1638.935365
-68.286103,287,1642.432507
-57.35772,234,1643.007389
-31.764792,199,1643.569847
-44.50343,401,1644.563608
207.144855,396,1645.619205
158.340504,317,1646.578795
208.079685,230,1647.171593
75.771835,1000,1652.688499
-5.669268,183,1653.165715
175.393646,281,1653.875718
-18.605117,143,1654.208701
196.097293,513,1655.421333
177.201572,628,1659.544693
201.359138,370,1660.574216
217.162047,343,1661.501019
-37.485289,299,1662.300073
215.96997,239,1662.989733
201.938259,350,1666.086318
224.23648,251,1666.637231
159.08072,434,1667.787458
-52.577714,233,1668.325677
-41.84273,312,1669.142997
112.093719,605,1670.633429
206.95595,280,1674.254101
126.126209,611,1675.800541
-43.84926,230,1676.386188
-69.962494,258,1677.124593
-60.711115,354,1678.192894
-18.024219,246,1678.961572
80.516925,1000,1684.585651
155.653024,301,1685.277184
74.610266,1000,1690.565541
-20.10253,380,1691.42515
184.342236,376,1692.240541
-23.548065,205,1692.774499
-97.135853,497,1694.089636
163.543232,287,1695.133306
166.033059,467,1699.298748
180.249148,401,1700.166454
215.105692,289,1700.772565
137.723354,605,1702.082953
-50.431999,281,1702.711533
161.342652,598,1706.333535
-188.51315,512,1707.607373
138.507019,738,1709.352248
0.305524,318,1710.219256
-35.311223,270,1713.556948
169.751226,515,1714.593971
-50.850257,344,1715.419063
211.117117,319,1716.153324
60.032829,1000,1721.048595
83.024513,1000,1723.198267
1.398768,253,1723.772922
213.986537,382,1724.718233
-129.290662,412,1728.194446
-20.954526,246,1728.920103
244.897466,359,1729.651996
229.254916,371,1730.442124
186.99602,350,1731.24061
72.788055,1000,1735.936471
-69.182277,205,1736.538061
224.949014,318,1737.40596
87.458087,1000,1742.016568
194.994591,370,1742.819386
204.913843,290,1743.534606
162.814719,608,1745.22578
-30.364837,320,1745.915699
-53.676579,397,1749.119078
-55.903756,299,1749.805697
230.389678,356,1750.61393
-136.960088,590,1751.960888
180.9977,688,1753.691804
-66.775306,258,1756.574096
207.501332,427,1757.562643
-18.671396,155,1757.930485
243.779759,332,1758.638328
182.375783,420,1759.609034
-44.030551,275,1760.308495
179.892804,339,1763.669724
224.003189,378,1764.397887
235.466365,354,1765.166208
-29.470986,179,1765.563179
151.033211,451,1766.530499
191.720237,950,1770.906548
171.599324,647,1772.465209
222.754204,354,1773.153137
-10.006443,334,1773.79015
241.105976,360,1774.604443
161.047513,423,1778.275846
-6.686196,354,1779.083957
78.748989,1000,1781.363454
-50.780925,457,1785.078096
-6.738035,340,1785.855649
197.459767,392,1786.742875
193.448633,318,1787.557304
190.968397,385,1788.507043
-73.305345,292,1789.117453
111.832468,1000,1794.079397
161.239761,443,1795.154084
-93.334256,347,1795.932822
235.7562,511,1799.66296
-45.559473,327,1800.525509
218.321384,320,1801.333351
197.945624,456,1802.443978
-65.371687,253,1803.017795
174.544574,410,1803.921376
189.762463,449,1807.497999
-16.110293,318,1808.300515
191.789216,335,1809.23258
212.370777,341,1810.098229
-40.643487,278,1810.739756
-73.056474,344,1811.627999
-20.641391,306,1814.646801
197.991886,395,1815.560583
-94.38265,216,1816.090984
202.666403,435,1817.161317
102.351656,1000,1821.667571
-50.73985,262,1822.249635
128.992752,729,1823.92199
247.824654,346,1824.920618
159.707759,449,1825.782673
229.349962,324,1828.799034
189.228559,340,1829.645712
-57.322138,273,1830.219548
-19.921403,290,1830.824126
-33.452329,246,1831.447325
-45.610687,314,1832.202877
-63.055763,308,1832.988583
-122.799432,491,1836.419147
-210.851305,979,1838.765164
-22.432486,305,1839.430304
205.727427,297,1840.194105
177.97693,441,1843.803263
193.013092,359,1844.582874
225.737768,349,1845.393656
-60.661741,411,1846.415613
209.941859,278,1847.030365
217.385128,351,1850.209285
230.734341,371,1851.053044
216.31152,391,1851.920553
208.420397,379,1852.75806
226.382207,423,1853.789758
35.986923,1000,1858.547171
-87.105961,447,1859.565573
181.946333,439,1860.520619
-38.061928,298,1861.206032
-44.873445,386,1864.664165
219.487626,367,1865.536401
197.169899,337,1866.338088
198.142731,407,1867.282915
160.276088,560,1868.558368
214.77207,455,1872.039447
230.496196,336,1872.994978
-51.240351,253,1873.668742
198.827968,406,1874.761381
202.884154,471,1875.92429
-32.493212,288,1876.567235
227.617241,355,1879.85513
172.091662,517,1881.182658
-7.780958,300,1881.886227
-61.709293,281,1882.527556
-78.357371,401,1883.549103
75.505062,599,1887.120362
85.307398,1000,1889.569845
216.168368,386,1890.401746
226.552821,372,1893.621145
175.219195,717,1895.413974
193.866372,369,1896.279547
174.638978,369,1897.226056
219.892711,378,1898.088226
75.305217,1000,1902.796714
176.047313,427,1903.857931
197.205745,357,1904.788802
236.820145,383,1905.711043
75.700763,1000,1910.625248
189.341212,393,1911.567039
213.025122,425,1912.79275
215.314102,341,1915.929675
201.051261,489,1917.041743
179.231386,685,1918.646211
-15.114191,331,1919.477336
68.300674,1000,1924.205318
217.870533,284,1924.725978
107.784007,758,1926.444108
205.732725,308,1927.159326
68.95317,1000,1931.546708
57.36153,1000,1933.639143
239.590989,508,1936.771537
220.11332,445,1937.669719
93.154229,1000,1940.187467
213.614774,340,1940.957744
-33.642049,239,1943.849323
220.438232,351,1944.747441
-8.662971,304,1945.48795
211.803925,365,1946.265817
-73.82251,338,1947.097155
224.910233,396,1947.932458
-42.425063,687,1951.821038
242.235785,381,1952.695602
177.954212,373,1953.452586
55.538552,1000,1957.838513
169.835328,368,1958.735843
203.119137,364,1959.526455
189.873407,586,1961.028955
180.766737,571,1964.341215
160.858363,377,1965.093721
221.700145,358,1965.756132
163.654809,483,1966.817925
207.785594,314,1967.537364
238.685528,416,1970.830528
208.428978,748,1972.830779
-80.316586,344,1973.603277
214.034274,409,1974.508278
210.439379,301,1975.185097
183.843222,475,1978.677113
208.31808,336,1979.554376
179.046264,369,1980.462534
184.993906,438,1981.412484
219.678029,436,1982.53778
32.433763,1000,1987.11293
-0.049532,325,1987.813596
211.821262,348,1988.601812
213.65071,310,1989.288181
-52.602693,170,1989.65325
85.668553,1000,1994.276691
73.194642,1000,1996.501887
-29.096842,367,1999.71622
239.646933,368,2000.660864
-81.972143,531,2001.793159
-13.363816,340,2002.445674
231.993972,377,2003.276065
208.37897,448,2006.746284
211.337891,391,2007.635886
292.856932,416,2008.728462
10.681197,268,2009.268557
202.988281,971,2013.530416
177.150812,353,2014.37992
-20.42004,257,2014.95682
-37.986472,278,2015.58163
218.159277,372,2016.579605
183.945841,778,2020.554239
236.748726,454,2021.590647
220.34368,388,2022.490635
195.528761,372,2023.435941
193.479966,423,2024.293039
167.837123,370,2027.377525
239.633694,409,2028.283482
153.792176,401,2029.154949
206.428469,641,2030.569877
214.729691,382,2031.472986
218.79407,359,2034.480914
195.034417,386,2035.326325
182.600555,387,2036.306969
-65.275723,294,2037.019739
173.978738,372,2037.860071
240.384791,370,2041.276216
241.488189,414,2042.171318
230.306878,406,2043.121189
-31.340543,393,2043.986939
210.689339,334,2044.742721
229.866411,379,2045.635759
-36.622854,411,2049.13259
5.810665,313,2049.810457
238.340486,369,2050.638093
232.395804,381,2051.568502
-7.408421,204,2051.955347
209.995224,407,2055.072059
-36.475955,224,2055.66235
-1.539109,239,2056.304583
-36.939062,235,2056.864197
199.141153,370,2057.606358
216.865621,393,2058.377082
205.840289,351,2059.07022
213.25663,349,2062.144265
209.333367,417,2063.206409
214.558682,376,2064.123284
213.074102,374,2065.065953
193.287971,385,2065.930094
217.442146,454,2069.430219
237.859983,352,2070.234821
206.111584,360,2071.045355
-139.644084,608,2072.535841
222.795954,361,2073.386059
108.875441,1000,2077.94855
179.141759,493,2079.009813
219.084973,375,2079.851079
278.345843,448,2080.971957
242.232223,357,2084.092772
116.923111,1000,2086.446021
-19.440447,349,2087.17591
216.905017,388,2090.46102
251.66672,396,2091.334356
220.039355,347,2092.161565
156.17986,574,2093.378736
-17.316553,259,2094.044466
227.783636,385,2094.867734
72.03564,1000,2099.571758
106.878798,1000,2102.054177
9.025447,244,2105.05186
206.815898,386,2105.846521
6.229099,306,2106.519304
235.515197,361,2107.368164
-48.178072,328,2108.039197
200.714168,366,2108.831948
-24.258768,260,2111.729504
-50.729752,289,2112.430884
242.652937,444,2113.499392
204.884787,347,2114.309798
228.564612,338,2115.079494
216.423606,333,2115.836808
260.686432,451,2119.092563
67.664386,1000,2121.619034
209.524434,412,2122.64624
232.359654,398,2125.809111
213.956987,357,2126.70172
-11.953194,281,2127.335819
112.473841,1000,2129.778033
247.455842,372,2130.60525
-15.459578,275,2133.764097
-98.874577,573,2135.192873
167.82278,477,2136.483526
238.308278,347,2137.334314
-6.285509,283,2138.009665
101.043459,1000,2143.107073
211.476978,350,2143.917656
216.698407,323,2144.721638
201.993157,350,2145.505142
92.192996,1000,2149.856036
224.534342,272,2150.44556
86.954166,1000,2155.058346
220.804639,319,2155.737825
224.121583,489,2156.920767
202.321737,326,2157.643185
227.612453,396,2158.400619
117.004889,1000,2162.644392
-42.304899,250,2163.185703
222.339755,336,2163.997936
237.791757,363,2164.763645
213.219853,305,2165.469749
220.078595,333,2168.847586
105.50133,1000,2171.076982
222.108009,344,2171.814016
101.057466,1000,2176.711869
248.205597,457,2177.798788
226.335654,353,2178.617423
155.770134,398,2179.513864
204.501587,377,2180.337893
251.396603,358,2183.582491
-61.873087,197,2184.048513
204.395156,351,2184.948547
239.451511,373,2185.79984
69.237623,1000,2190.445016
-58.054982,245,2190.971303
94.188951,1000,2193.411659
228.764659,396,2194.327569
-28.069331,323,2197.435011
209.356225,340,2198.313379
36.380484,334,2199.209486
-39.39893,247,2199.755014
244.662264,321,2200.535269
241.067991,448,2201.627442
234.592075,322,2204.575215
-48.876734,409,2205.408489
247.153627,323,2206.10592
225.064145,519,2207.270248
247.59078,342,2208.102446
6.393579,291,2208.919824
-135.850846,370,2211.883787
5.413253,308,2212.530296
-15.306788,245,2213.022651
101.162448,1000,2215.340859
198.370437,363,2218.355363
228.833439,349,2219.060715
228.794531,333,2219.752668
179.759099,370,2220.559054
238.00964,344,2221.324559
229.801504,334,2222.069479
146.152489,414,2225.408495
237.825879,327,2226.01099
103.266171,1000,2228.315211
234.474355,356,2229.141701
177.049562,444,2232.76498
173.007616,398,2233.714616
-22.488415,304,2234.501363
-1.141548,324,2235.336897
240.818497,297,2236.018678
11.602485,330,2236.775803
227.377138,318,2239.711596
225.64902,341,2240.619163
-36.807163,266,2241.254003
-23.957417,213,2241.737312
230.085861,501,2242.950194
-35.199524,256,2243.506397
223.448042,309,2246.617027
237.045915,365,2247.482699
236.834894,518,2248.766826
263.390795,298,2249.35699
251.270916,330,2249.998633
233.081807,374,2250.880138
241.30917,344,2253.84286
247.156337,316,2254.522809
234.083023,289,2255.178997
183.62558,370,2256.011622
121.373514,1000,2260.600829
-45.758992,247,2261.155801
212.876132,350,2261.91653
-29.618225,270,2262.549992
-5.042777,169,2262.984512
267.656586,290,2263.807914
252.30785,335,2264.664785
224.126176,320,2267.577645
211.543738,479,2268.637307
222.913194,323,2269.271931
213.817489,318,2270.043404
231.758825,325,2270.7056
233.123465,662,2274.657495
188.782075,330,2275.340349
-51.705267,252,2275.846197
272.577665,423,2276.75047
36.539825,281,2277.32429
248.130671,299,2277.970026
-1.703937,282,2278.614188
238.419944,293,2281.642084
212.995262,290,2282.205332
139.689824,1000,2284.41504
-57.679324,293,2285.04916
220.47682,333,2288.160952
105.629921,1000,2290.430859
-25.926379,272,2291.101954
268.012708,391,2292.014083
237.27419,298,2294.994605
224.833652,270,2295.69581
202.771564,417,2296.894764
-56.881995,266,2297.436802
221.128495,463,2298.405596
111.525569,1000,2303.067693
237.646022,307,2303.735703
196.356955,317,2304.559988
132.855529,1000,2309.171649
8.394346,243,2309.70761
184.731613,370,2310.61738
16.226835,232,2311.144761
242.527401,262,2311.717329
-95.515981,263,2312.365103
118.66713,1000,2317.316273
226.798598,338,2318.054317
212.070632,276,2318.618348
226.759926,301,2319.28027
-62.448844,262,2319.913197
226.472201,318,2320.795091
215.838375,326,2323.694425
-81.315704,262,2324.305865
-68.397259,310,2325.006604
231.459269,319,2325.79354
240.427714,658,2327.253832
201.95704,286,2327.931596
254.877875,374,2331.167764
237.279025,329,2331.886734
-106.573962,302,2332.566348
3.415668,298,2333.205112
215.239222,299,2333.85785
201.520477,284,2334.519976
-26.08383,268,2335.114682
250.759384,345,2338.108676
240.716957,368,2338.863683
220.814248,314,2339.560434
231.586344,284,2340.251673
164.81453,481,2341.448248
-73.894282,264,2344.252313
69.645555,1000,2346.473414
100.738575,1000,2348.667822
237.736231,290,2351.657849
164.457946,390,2352.578553
100.307959,1000,2354.640159
233.766545,317,2355.312133
78.635645,1000,2360.011624
-31.051444,229,2360.71895
208.905573,239,2361.354489
188.516558,261,2361.997006
-14.476348,296,2362.735937
213.683716,304,2365.68513
-11.378459,300,2366.328021
240.470009,299,2367.036979
251.828371,374,2367.787495
241.989485,320,2368.519623
-17.22816,191,2369.04745
127.187171,1000,2373.371012
-24.394556,289,2374.038867
250.41974,328,2374.837757
230.258043,302,2375.514523
-21.552764,257,2376.036657
252.831176,324,2378.903888
-3.846415,263,2379.473974
-9.496637,191,2379.879703
209.661996,276,2380.506029
-62.205943,254,2381.045652
-55.307785,263,2381.604735
-23.130519,178,2382.014095
-51.236586,233,2382.542965
260.733257,384,2385.805325
220.24548,247,2386.27178
85.101071,1000,2388.559631
118.408848,1000,2393.366657
227.230644,329,2394.127576
-26.702836,236,2394.690377
-59.784243,247,2395.246368
174.948621,435,2396.166957
230.629501,432,2397.153701
108.835167,1000,2401.940545
-27.817475,314,2402.644398
209.624345,369,2403.465796
196.572698,402,2404.382403
242.862085,334,2407.336844
-31.350733,267,2407.932204
136.718607,1000,2410.221667
247.904392,320,2410.868347
170.168269,412,2414.053147
-44.167311,252,2414.759929
221.530675,328,2415.563366
262.018314,406,2416.457575
252.365874,375,2417.422434
-76.419026,269,2417.994893
252.219393,363,2421.050244
222.778566,365,2421.852279
256.152703,352,2422.687528
220.345972,318,2423.415333
-37.408631,261,2423.985291
240.546663,438,2425.203106
-8.289231,234,2428.259841
232.463695,364,2429.068607
265.203376,707,2430.686215
-38.397627,224,2431.144446
201.258024,261,2431.719815
254.565479,365,2432.643855
255.112894,357,2435.750827
282.608049,443,2436.708787
215.807675,260,2437.231883
80.68482,1000,2439.44665
205.881107,282,2442.45948
233.660264,360,2443.325404
236.170959,313,2443.991449
246.162686,251,2444.578487
246.735662,316,2445.273179
246.900901,275,2445.875225
-33.478652,243,2446.40555
242.853829,291,2449.505422
246.611049,359,2450.269205
116.536705,1000,2452.539505
217.091699,294,2453.21486
191.39795,230,2455.907033
19.565611,329,2456.599647
-8.790085,229,2457.121523
246.268199,835,2459.092198
226.650819,362,2459.978124
218.600862,299,2462.675766
228.726987,314,2463.436509
-69.575762,292,2464.048751
203.332683,916,2466.120573
258.457588,394,2466.990381
253.111744,351,2470.133263
243.414909,326,2470.856217
214.960536,300,2471.504936
208.545238,510,2472.768449
206.520167,279,2473.469584
184.267928,309,2474.119527
191.763998,362,2477.336961
230.542796,430,2478.368244
210.555085,704,2479.982146
184.89575,428,2481.141476
88.475764,1000,2485.821263
236.12374,299,2486.620067
224.034837,313,2487.293152
233.894418,411,2488.156885
213.112003,288,2491.48304
220.436036,293,2492.125271
-50.347438,244,2492.715497
110.639589,1000,2495.05179
225.94487,296,2495.701885
-66.648294,458,2499.157311
-53.84744,200,2499.600938
224.513018,310,2500.27544
215.856252,423,2501.208778
233.508528,305,2501.999796
240.260199,389,2502.839095
223.459752,384,2506.081603
-17.606274,195,2506.509024
212.399703,290,2507.165444
236.144519,307,2507.813195
77.175565,1000,2512.491938
211.912347,345,2513.397079
247.543468,344,2514.135145
236.416254,424,2515.107736
76.191932,1000,2520.538172
219.914256,814,2522.404455
243.836673,510,2523.62097
216.426096,287,2524.318202
232.875608,314,2527.364036
234.443068,313,2528.066524
-14.696493,158,2528.495288
4.592148,498,2529.647676
4.649993,194,2530.072607
-48.576493,266,2530.630588
220.754713,524,2531.804678
231.707924,289,2535.023522
234.841795,332,2535.773241
-16.357956,289,2536.452667
223.341622,316,2537.290662
223.32109,327,2537.986093
-44.418563,362,2538.773132
-68.186494,195,2539.294581
-105.093316,270,2542.204331
262.236362,363,2543.072831
-55.568946,263,2543.691952
203.455152,336,2544.481489
-50.873998,218,2545.053633
215.386172,340,2545.805231
252.181398,543,2549.36579
-44.655514,266,2549.901323
237.390518,471,2550.937286
212.374026,379,2551.798749
218.088302,251,2552.417172
228.786227,276,2553.10637
220.191107,318,2556.315887
5.467434,188,2556.733819
244.296701,375,2557.647815
-42.010618,386,2558.545637
221.329266,497,2559.673991
-0.847066,200,2560.042486
140.07179,549,2563.548579
247.605729,414,2564.521708
229.960509,453,2565.527515
87.714734,1000,2570.072637
235.107045,380,2570.770159
213.414504,307,2571.400435
256.900966,305,2572.151638
255.663358,431,2573.123702
-38.578502,255,2573.718272
249.195402,422,2577.099644
224.605365,370,2577.900252
230.911917,320,2578.636618
166.421093,334,2579.399353
225.637866,367,2580.152072
-56.654814,335,2580.883751
-44.459724,255,2583.807987
-41.103682,246,2584.385285
-57.444786,355,2585.327633
223.184274,424,2586.225629
176.916944,454,2587.437849
237.579505,395,2588.403531
166.512931,326,2591.540743
205.648327,325,2592.227831
-19.622571,339,2593.104098
221.12225,385,2593.984224
219.275172,366,2594.773285
-41.619295,275,2595.393189
207.240139,278,2598.156285
224.696918,267,2598.720747
195.664534,289,2599.341592
151.881785,554,2600.71488
173.170881,608,2602.105256
208.05705,315,2605.096212
256.139485,306,2605.749721
236.331643,389,2606.603389
178.259556,862,2608.670218
235.654201,399,2611.914262
236.040418,409,2612.808915
239.513108,462,2613.800373
272.053469,451,2614.805592
-2.239257,437,2615.918682
191.029966,409,2619.370673
79.656524,1000,2621.876673
-64.197078,277,2622.460621
212.439443,345,2623.209798
247.079777,320,2626.375221
143.999758,577,2627.677965
-0.40107,259,2628.243057
220.216968,369,2629.153177
-32.518808,338,2629.832272
206.152226,386,2630.68234
-59.883781,273,2633.962104
-29.112559,259,2634.510141
-12.847512,299,2635.217948
-109.563908,505,2636.288893
229.847942,333,2637.056792
-11.266782,373,2637.958158
199.823252,439,2641.256139
211.071163,298,2642.043657
231.719126,502,2643.091626
228.893247,312,2643.751155
-101.05973,272,2644.394493
243.391701,418,2647.974097
216.569727,348,2648.899752
-20.628064,212,2649.392407
7.586419,267,2650.087892
212.549581,402,2651.00406
149.529127,813,2655.735893
151.735189,679,2657.51654
-32.980417,281,2658.147648
60.115202,1000,2662.782013
248.11706,370,2663.682394
164.308687,805,2665.587597
84.43894,1000,2670.079899
85.591679,1000,2672.300642
237.70983,331,2672.959671
167.058141,442,2673.771901
233.646871,444,2676.981503
6.54273,369,2677.823381
7.632207,221,2678.390204
203.460472,568,2679.662205
217.021344,275,2680.183438
157.962133,726,2684.131704
200.882347,354,2684.997231
229.825679,257,2685.699456
204.457254,338,2686.523145
216.548985,311,2687.236599
-32.406915,308,2690.449539
-58.223837,306,2691.114584
221.424671,312,2691.860561
236.359085,369,2692.781134
-11.533944,290,2693.436283
248.000515,392,2694.36895
-17.787254,304,2695.077337
200.527004,336,2698.3341
133.474887,371,2699.184042
225.007838,355,2699.976921
227.691466,355,2700.816825
103.82571,1000,2705.762284
209.898192,332,2706.467491
215.675641,393,2707.373058
245.861741,378,2708.241328
170.113443,310,2708.949594
68.253964,1000,2713.944803
177.313638,402,2714.786873
211.438164,385,2715.686319
223.496788,369,2716.587163
249.89681,343,2720.081358
-17.820232,288,2720.876102
183.569315,386,2721.762157
151.458282,859,2723.788329
223.698181,357,2724.663727
224.631839,329,2728.004893
14.597121,223,2728.609787
225.817025,367,2729.541811
227.913621,294,2730.154072
179.010749,329,2730.879927
-95.079579,218,2731.398729
223.51364,397,2734.839736
259.862835,348,2735.716231
-83.690636,402,2736.768094
219.414763,335,2737.595694
216.441241,367,2738.444463
-3.223493,312,2739.191998
21.639162,1000,2744.265688
232.2431,455,2745.421928
243.678775,350,2746.207562
227.813547,362,2747.02346
223.015848,276,2750.272913
15.666755,1000,2752.958346
-73.081597,291,2753.684982
5.258848,309,2754.351553
204.583289,315,2757.5967
230.652864,449,2758.671544
216.062168,496,2759.952582
180.767324,582,2761.443729
171.121641,324,2762.170899
257.912416,408,2765.590026
81.94161,1000,2767.966698
-44.451227,241,2768.67604
-13.410592,270,2769.380272
228.790358,334,2772.529136
240.699767,325,2773.286977
-45.184993,278,2773.937639
-3.830183,304,2774.618132
74.016308,1000,2777.347067
248.692645,337,2780.498625
179.327358,302,2781.241295
222.261188,320,2782.122475
243.100907,384,2783.140491
200.290016,322,2783.987065
256.12339,373,2784.977837
215.944926,362,2788.265375
-31.094537,200,2788.773293
248.579883,316,2789.564748
207.283783,439,2790.61905
226.272909,295,2791.343605
154.820518,389,2792.27942
129.785309,744,2796.715497
0.352324,276,2797.442381
226.007552,365,2798.308148
175.418738,295,2799.041962
206.389667,384,2800.041922
-9.620507,230,2803.169566
243.377253,353,2804.106655
